25.3869576363,36.4277303052
25.3871504837,36.4278530257
25.3874134579,36.4278530257
25.3876764321,36.4276251121
25.3877640865,36.427467331
25.3879394008,36.4272569505
25.388202375,36.4270816362
25.3884478161,36.4269764431
25.3887283234,36.4267660682
25.3888685771,36.4270641031
25.3889912976,36.4272920111
25.3892016781,36.4274322648
25.3895347736,36.427467331
25.3898152809,36.4274322648
25.3901308488,36.4272569505
25.390481483,36.4268712557
25.3907269241,36.4266082815
25.3909723652,36.4262050536
25.3912353394,36.426503094
25.3913054663,36.4268011289
25.3914807805,36.4269764431
25.3917612823,36.4270816362
25.3921165102,36.4271449003
25.3924585422,36.4272728836
25.3927703861,36.4273382996
25.3930466732,36.4274027679
25.3933046858,36.4274782578
25.3935429241,36.4276179149
25.3937281785,36.427771147
25.393912368,36.4278540348
25.3941149771,36.427936917
25.3943175861,36.4279921756
25.3945846635,36.4280290146
25.394824106,36.4280842731
25.3951119945,36.4281518912
25.3953830914,36.4282258257
25.3955227485,36.4283408362
25.3956131123,36.4287022968
25.3957527694,36.4289733937
25.3960765994,36.4292999275
25.3964357743,36.429613048
25.3967070161,36.4297782773
25.3968876265,36.429903317
25.3972210677,36.4300005714
25.3975822997,36.4300422494
25.3978740572,36.4300283567
25.3983186454,36.4299311024
25.3986166468,36.4298848418
25.3988660015,36.4297732878
25.3990891039,36.4296092404
25.3991875346,36.4294780013
25.3993712725,36.429313954
25.3995808224,36.4291812654
25.3997846746,36.4289924153
25.3999410788,36.4288672362
25.4001324544,36.4286905672
25.4002965074,36.4284871442
25.4004343081,36.4283230968
25.4005917938,36.4281787344
25.4007164712,36.4280409337
25.4008739569,36.427863763
25.4011101882,36.4276931484
25.4013201673,36.427548786
25.4015432753,36.4274241087
25.4017335694,36.4273125602
25.4018779318,36.4271485073
25.4019698008,36.4269319665
25.4019698008,36.4274044236
25.4019894858,36.4276340933
25.4020704837,36.4278678773
25.4021354314,36.4281998299
25.4022148126,36.4286905449
25.4023556461,36.4290417811
25.4025900656,36.4293544557
25.4029015973,36.4296486104
25.403262506,36.4298389045
25.4038538426,36.4299727024
25.4042796043,36.4300488891
25.4047993032,36.4301036125
25.4051195374,36.4300620125
25.4053557631,36.4299832724
25.4057232335,36.4298126578
25.4060972656,36.4296289254
25.4063859903,36.4294926411
25.4066787569,36.4293755344
25.4069861576,36.4291852348
25.4073447806,36.4290563261
25.4076356907,36.4289836013
25.4078829659,36.4288817811
25.4080575165,36.428765416
25.4083161367,36.4285523149
25.4085990914,36.4283754731
25.4088820405,36.4283224167
25.4091296224,36.428233993
25.4093772098,36.428110202
25.4095717353,36.4278626202
25.409660159,36.4276504055
25.409730899,36.4273497672
25.4098370064,36.4270314452
25.4100138482,36.426872287
25.4102791193,36.4267661797
25.4105725158,36.4265942773
25.4107042565,36.4263893435
25.410774283,36.4261649031
25.4108213632,36.4259501965
25.410850637,36.4257306229
25.4109823834,36.4255696027
25.4111456614,36.4253514174
25.411287136,36.4250330954
25.411287136,36.4246263498
25.4112061994,36.4241395874
25.4111102942,36.4237067567
25.4108627067,36.4230877965
25.4107015806,36.4224751637
25.4106504921,36.421991356
25.4105267011,36.4215846104
25.4104559666,36.4211424975
25.4101906956,36.4208595484
25.4098289673,36.4205263247
25.4101489227,36.4203227177
25.4105561478,36.4202063693
25.4109948544,36.4202405435
25.4115451095,36.420351802
25.411952329,36.4206426731
25.4123013743,36.4207881114
25.4126488475,36.420877232
25.412914113,36.4208418647
25.4131970677,36.4206473337
25.4133562259,36.4204528027
25.4134800168,36.4202405881
25.4137099151,36.4201167971
25.4139928698,36.4201344808
25.4143665618,36.4203227177
25.4147156071,36.420351802
25.4150937423,36.4202063693
25.415655214,36.4199399498
25.4162211179,36.4196923679
25.4168223945,36.4194801532
25.4175952391,36.4193628403
25.4183786315,36.4193386787
25.4193155011,36.4190748682
25.4198288224,36.4187463442
25.420280552,36.4183767498
25.4205474788,36.4180071553
25.4210197409,36.4174938285
25.4214509325,36.4170215665
25.4217999945,36.4165698424
25.421968591,36.4162085156
25.4221100656,36.4158371428
25.4223576531,36.4154657644
25.4227290259,36.4151651316
25.4229235569,36.4149352334
25.4230296642,36.4147230187
25.4230473478,36.4144931205
25.4228881841,36.414369324
25.4225344949,36.4144577477
25.4223045966,36.4145108041
25.4221631221,36.4144046968
25.4221277492,36.4141571093
25.4222722565,36.4139826759
25.4225802538,36.4137362815
25.4228471806,36.4134488166
25.4231551778,36.413140825
25.4232949297,36.4126539288
25.4235071444,36.4123709741
25.423689037,36.4119088417
25.423689037,36.4108411233
25.4235453046,36.4100197992
25.4235042398,36.4095680752
25.4234015722,36.4090958132
25.4232373074,36.4088494187
25.4228061158,36.4083566243
25.4223930203,36.4080736362
25.4218624837,36.4078614215
25.4216856363,36.4076492069
25.4216679527,36.4073662522
