25.3861797352,36.4189340237
25.3855622634,36.4185777867
25.3850872808,36.4181740571
25.3846122983,36.4177228237
25.3842560613,36.4171290954
25.3841135666,36.4166541184
25.3840660683,36.4161078885
25.3839473226,36.415276669
25.3836148404,36.4148254411
25.3833536,36.414255462
25.3831873561,36.4134479972
25.3831873561,36.4128305198
25.3832823526,36.412118046
25.3833061017,36.4116193198
25.3832586035,36.4111205881
25.3832586035,36.4105743581
25.3832823526,36.4101468738
25.3829736139,36.4102181212
25.3826443707,36.4103729031
25.3824298648,36.4105214076
25.3822166857,36.4106700515
25.3819843456,36.4107771679
25.3818109882,36.4107859651
25.3816295805,36.410768917
25.38148257,36.4107086912
25.3813325714,36.4105214076
25.3812418174,36.410315147
25.3812335666,36.4101006411
25.3812500627,36.4099026313
25.3812830662,36.4097293742
25.3813473394,36.4095302439
25.3814150746,36.409374609
25.3814315707,36.4092673533
25.3814975777,36.4091601031
25.3816213296,36.4091105979
25.3817038328,36.4090693491
25.381753338,36.4089785951
25.3817615889,36.4088053379
25.3818358411,36.4087063331
25.3820428153,36.4086415804
25.3822483568,36.4086073282
25.3824253714,36.4086366745
25.3827103721,36.4086568334
25.3828011261,36.4086238299
25.3828588822,36.4085083233
25.3828588822,36.4083268153
25.3829083819,36.4081535581
25.3830073868,36.4080380571
25.3831063916,36.4079308014
25.3831885826,36.4078371261
25.3833061017,36.4076294773
25.3834066397,36.4074736919
25.3834429826,36.4072011177
25.3834485965,36.4067745087
25.3835156683,36.4064379066
25.383543593,36.4062282843
25.3836610453,36.4060199609
25.3838048334,36.4058245491
25.3841698509,36.4056383581
25.384877876,36.4056881979
25.3851708209,36.4057907261
25.3853758774,36.405878609
25.3855614105,36.4059957881
25.3857860014,36.4061373798
25.3860545338,36.4062838494
25.3863230606,36.406376616
25.3864451233,36.4064059066
25.386591593,36.4064205575
25.3867380683,36.4064205575
25.3869187122,36.4064010285
25.3870554202,36.4063717324
25.3872018955,36.4063277909
25.3871677157,36.4066353811
25.3872710467,36.4068291372
25.3875258537,36.4069423804
25.3877096585,36.4069771456
25.388063777,36.4069565407
25.3883327331,36.4069706954
25.3884664307,36.4070259707
25.3886158495,36.4070980989
25.3889414355,36.4072821212
25.3892427317,36.4073970313
25.3894331429,36.4074946815
25.3895962481,36.4076174634
25.3899213826,36.4079292125
25.3901827847,36.4081551247
25.3904975052,36.4083344529
25.3907693213,36.4084972683
25.3910274509,36.4086057393
25.3912962007,36.4087122313
25.3914871024,36.4087816501
25.3918341909,36.4088163595
25.3920945059,36.4087469407
25.3924838523,36.4083899791
25.3926896948,36.4081049784
25.3928434564,36.4078325937
25.3930119359,36.4076948599
25.3931681728,36.4076362676
25.393358584,36.4077192724
25.393508722,36.4078325937
25.393688524,36.4081562341
25.3937964042,36.4084259372
25.3939941854,36.4085518021
25.3942638885,36.4085338174
25.3944257115,36.4085697811
25.3944796544,36.4088754425
25.3943374328,36.4092304418
25.3941788265,36.4095892264
25.3940079387,36.4099212292
25.3939884098,36.4101799944
25.3939688808,36.4103704055
25.3940225895,36.4106438216
25.394134885,36.4109025867
25.3942936307,36.4111770174
25.3945681617,36.4113447888
25.3947647108,36.4114250007
25.3949562815,36.4114604738
25.3951158467,36.4117112278
25.3951158467,36.4119847777
25.3949562815,36.4124634843
25.3949562815,36.4128282174
25.3949790774,36.4132613379
25.3948650983,36.4136488613
25.3948650983,36.4140363902
25.3950018732,36.4144239191
25.3951614383,36.4146290815
25.3953666007,36.4148798299
25.3954121923,36.4151989714
25.3953497143,36.4153954313
25.3952624111,36.4155845937
25.395146007,36.4157592
25.3948986481,36.4160647609
25.3947206801,36.4164235958
25.39454943,36.416690439
25.3943748237,36.4170542021
25.3941420153,36.4174616167
25.3938946564,36.4178981379
25.3937782523,36.4181018453
25.3936225561,36.418299554
25.3934872362,36.4184510578
25.3933271805,36.4186111135
25.3931089226,36.4187566244
25.3928324627,36.418829377
25.3925414523,36.4188730285
25.3922940878,36.4189457811
25.3919303247,36.4190767358
25.3915520111,36.4192222411
25.3910281868,36.4194259484
25.3906498732,36.419498701
25.3901114983,36.4194113979
25.38960223,36.4192804432
25.3891075122,36.4192658926
25.3883171512,36.4194327554
25.3879609143,36.4194802536
25.3876046774,36.4194802536
25.3871771986,36.4194090062
25.386702216,36.4191952641
