25.3805295554,36.4014376334
25.3803286857,36.4018024278
25.3802127833,36.4022428571
25.3801200613,36.4025673839
25.3800041589,36.4029846327
25.3799577979,36.4035641449
25.3798882564,36.4039582132
25.3796796321,36.404375462
25.3794246467,36.4046768083
25.3792392028,36.4049086132
25.378914676,36.4052563205
25.3786365101,36.4056272083
25.3783351638,36.4061139986
25.3779410955,36.4065544278
25.3778020125,36.4068789547
25.3775470272,36.407180301
25.3772224948,36.4073889254
25.3769443289,36.4076439108
25.3766893436,36.4078525352
25.3763416362,36.4080611595
25.3759939289,36.408177062
25.3757157631,36.4082466034
25.3754839582,36.4082466034
25.3751826118,36.4082002425
25.374858085,36.4080379791
25.3746030997,36.4077829937
25.3743017533,36.4074121059
25.3741626704,36.4076207303
25.373907685,36.4078061742
25.3736295192,36.4079452571
25.3732727303,36.40800914
25.3728182021,36.4078525352
25.3725168557,36.4075743693
25.3722155094,36.4072498425
25.3718678021,36.4070875791
25.3715432753,36.4071107595
25.371139724,36.4073266871
25.3708314927,36.4078147149
25.3707030634,36.4082770592
25.3706773798,36.4088678271
25.3708058091,36.4092274257
25.3708828655,36.4095870299
25.3708314927,36.4098952557
25.3708314927,36.4102548543
25.3711654077,36.4104860292
25.3715506899,36.410794255
25.3718075484,36.4112052264
25.3719571456,36.4114466313
25.3720278746,36.411715409
25.3719712948,36.4119983303
25.3718298314,36.4122953951
25.3716742244,36.4124792947
25.3713347178,36.412762216
25.3708942216,36.412998609
25.3702171819,36.4132997658
25.3694802118,36.4134390383
25.3687616167,36.4136244822
25.3681821045,36.4138099261
25.3674866899,36.41399537
25.3667912753,36.4140649115
25.3664139038,36.4139735665
25.3661241199,36.4138383358
25.3658743415,36.4136817087
25.3656904418,36.4136251233
25.3655206913,36.4135543944
25.3653811066,36.4134534048
25.3653338146,36.4133430494
25.3653467875,36.4131671609
25.3654205213,36.4129646857
25.3655151108,36.4127597352
25.3655545254,36.4126336139
25.3655229937,36.4124207804
25.3654047554,36.4122710104
25.3651761617,36.4120345338
25.3648766216,36.4118138174
25.3644746035,36.4116009895
25.3642538927,36.4114827512
25.3639385868,36.4113566244
25.3636705784,36.4111989714
25.3634971596,36.4109782606
25.3632922091,36.4106393059
25.3632291512,36.4103791804
25.3631976195,36.4100244599
25.3632055024,36.4096855108
25.3632758857,36.4093152641
25.3635344,36.4088569895
25.3636754063,36.408563225
25.3637576585,36.4082694606
25.3638046606,36.4080109463
25.3638399164,36.407811186
25.3639221854,36.4074715902
25.3639339206,36.4072236571
25.3640353505,36.4069057477
25.3642333993,36.4066652627
25.3642981854,36.406424616
25.364286439,36.4061073477
25.3642394369,36.4058135832
25.3642629352,36.4054845686
25.3643451875,36.4051908041
25.3645214495,36.4048147818
25.3647212098,36.4045562676
25.3650619763,36.4043447609
25.3654614969,36.4042860069
25.3659080195,36.4043565073
25.3665362899,36.4045609059
25.3673879693,36.4048875735
25.3679307261,36.4050307818
25.3686705449,36.4051516348
25.3691986676,36.4052176473
25.3694942551,36.4052244933
25.3698305226,36.4051610676
25.3701700293,36.4049441588
25.3704213017,36.4048093965
25.3708779094,36.4045603428
25.3716665868,36.404145246
25.3724829436,36.4037024752
25.3731747735,36.4033427261
25.3739357826,36.4029553031
25.3745169115,36.4028031024
25.3747982606,36.4026720696
25.3750107707,36.4025947958
25.3752812321,36.4025175163
25.3756238383,36.4024018425
25.3759187512,36.4022663721
25.3761892181,36.4020345505
25.3764309742,36.4016501491
25.3766878272,36.401213494
25.376805246,36.4009447498
25.3770602314,36.4006665839
25.3777788321,36.4004579595
25.3780338174,36.4004115986
25.3783583443,36.4002725156
25.3787060516,36.4000175303
25.3790537589,36.3996930034
25.3796839693,36.3993904195
25.379906492,36.3994645937
25.3800993449,36.3996129421
25.3802921979,36.3998057951
25.3804122537,36.4000319526
25.3805406829,36.4003144947
25.380643423,36.4006740933
25.3806482341,36.4011112669
