25.3856264474,36.3934564209
25.3857053101,36.3932146759
25.3857327052,36.3928387986
25.3858486188,36.3923365101
25.3860611233,36.3917762648
25.386196354,36.3913126104
25.3862349937,36.3908682787
25.3862156767,36.3905398606
25.3861384028,36.3902307595
25.3859258927,36.3899023414
25.3856554314,36.3894773268
25.3852883735,36.3890909519
25.3848633589,36.3887625282
25.384476984,36.3884727498
25.3841292432,36.3882409226
25.383781508,36.3879318216
25.3833885101,36.3876623303
25.3828785394,36.387314623
25.3823685686,36.3870596376
25.3817426955,36.3869900961
25.3812327247,36.3869437352
25.380722754,36.3870596376
25.380289416,36.3871521031
25.3798193728,36.3872863972
25.3793493296,36.3875012766
25.3788230913,36.3878819094
25.3781311275,36.3881746592
25.3774125547,36.3882545031
25.3768536697,36.3883343414
25.3762254885,36.38839634
25.3756859986,36.3883250536
25.3754143889,36.3881861993
25.3751189352,36.3881190494
25.3748503415,36.3880921895
25.3746086021,36.3881324794
25.3743534383,36.3879981798
25.3741626704,36.3879173156
25.3737917826,36.3876855108
25.3732586314,36.3875232473
25.3727718411,36.3874537059
25.3722449561,36.3873804069
25.3718017728,36.3873132571
25.3715600334,36.3873938369
25.3713720139,36.3875549965
25.3709959805,36.3876221463
25.3707542467,36.3877698703
25.3704990774,36.3880116097
25.3702707735,36.3881459094
25.3701636683,36.3882679108
25.3699726216,36.3884499205
25.3697208976,36.3886117379
25.3695051317,36.3887555818
25.3692856585,36.3890510634
25.3688578453,36.3893309463
25.3682824808,36.3895287331
25.3678519526,36.3895265087
25.3671621631,36.3894935888
25.3666521923,36.3894935888
25.3660726801,36.3894935888
25.3654118132,36.3895778815
25.3648122983,36.3896725714
25.364362793,36.3897265142
25.363949246,36.3898883372
25.363697522,36.3901220766
25.3634278188,36.3902299623
25.3630682146,36.3903018787
25.3627805324,36.3904277435
25.3624579624,36.3906053101
25.3622051679,36.3907873477
25.3619956181,36.3909649087
25.361719699,36.391164931
25.3615293045,36.3915798327
25.3616220265,36.3922057059
25.3619233728,36.3926693156
25.3623638021,36.393017023
25.3628042314,36.3932024669
25.363453285,36.3932488278
25.3639400753,36.3932024669
25.364403685,36.3931792864
25.3649368362,36.3932256473
25.365026531,36.3935334773
25.3650008418,36.393995816
25.3652577003,36.3944067874
25.3655916153,36.3950746174
25.3657713338,36.3957059595
25.3657481533,36.3960536669
25.3653604404,36.3965643846
25.3649831972,36.3970504278
25.3647977533,36.397722662
25.3646354899,36.3983253547
25.3646586704,36.3987657839
25.3647745728,36.3991134912
25.3649741213,36.399327947
25.3651549603,36.3995439247
25.3655145589,36.399775094
25.3659768976,36.4000319526
25.3662686941,36.4003528223
25.3663740265,36.4009679303
25.3664074202,36.4014385979
25.3662867624,36.4018247108
25.366166099,36.4022832195
25.3659971791,36.4027417282
25.3658523819,36.4032243707
25.3658765157,36.4035863498
25.3659971791,36.4039724627
25.3663034369,36.4043311637
25.3666712362,36.4046046522
25.3671973909,36.4047955595
25.3675986509,36.4049615972
25.3680414216,36.4050584557
25.3686275735,36.4051308069
25.3690619484,36.4052032027
25.369491016,36.4052176473
25.3698210899,36.4051516348
25.3701134439,36.4049818843
25.3703881087,36.4048259651
25.3706955038,36.404646648
25.3711566049,36.4044160975
25.3716433226,36.4041599303
25.372078807,36.4039293853
25.3725911415,36.4036219846
25.373103476,36.4033658174
25.3738112502,36.4030106508
25.3743785477,36.4028169393
25.3750300878,36.4025947958
25.3753198718,36.4024981993
25.375667607,36.4024016027
25.375976708,36.402247055
25.3762085352,36.4019959108
25.3764017226,36.4017061268
25.3765893408,36.4013597129
25.3767691429,36.4010001087
25.3769675094,36.4007593059
25.3774079443,36.4005506815
25.3779410955,36.4004347791
25.3783583443,36.4002493352
25.3786828711,36.4000175303
25.3790073979,36.3997393644
25.3792855638,36.3995539205
25.3796100906,36.3994148376
25.379865076,36.3992525742
25.3799757045,36.3990787707
25.3800916125,36.3988662662
25.3803427568,36.3988276264
25.3805604906,36.3989512278
25.380769115,36.3991598522
25.3810932794,36.3993607498
25.3812712976,36.3995387679
25.3814344808,36.3996129421
25.3816570035,36.3995981073
25.3818350216,36.3994052543
25.3818498564,36.3991975665
25.3818201868,36.3989453742
25.3816499735,36.39858034
25.3818817784,36.3983717156
25.3822758467,36.3981862717
25.3828785394,36.3979776473
25.3834116906,36.3978617449
25.3839680223,36.3976994815
25.3844084516,36.3974908571
25.3848720613,36.3972126912
25.3852661296,36.396818623
25.385474754,36.3963550132
25.3856210564,36.3958143358
25.3856613463,36.3956263163
25.3856479164,36.3953442926
25.3855404767,36.395196563
25.3852429491,36.3951264473
25.3852661296,36.3947555595
25.3853588516,36.3943846717
25.385521115,36.3939906034
